order_id,created_at,buyerEmail,buyerPhone,customerId,line_items,totalAmount,currencyCode,state,address_line1,address_city,address_country,email,phone,cust_id,items,amount,ccy,order_ts,geo_region,shipping_address_line1,shipping_address_city,shipping_address_country,shipping_address,address,orderRef,created,total,currency,region,shippingAddress,customer_id,customer_email,customer_phone,shippingAddress_line1,shippingAddress_city,shippingAddress_country
,,,,,,,,,,,,user3@shop.ng,+2348024558091,CUST-00430,"[{'sku': 'SKU-0160', 'qty': 2, 'price': 9000}, {'sku': 'SKU-0038', 'qty': 1, 'price': 7000}]",25000.0,NGN,1699341011.0,PH,185 Wuse Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user34@example.com,,CUST-00442,"[{'productSku': 'SKU-0144', 'qty': 3, 'price': 3000}, {'productSku': 'SKU-0024', 'qty': 2, 'price': 10000}, {'productSku': 'SKU-0159', 'qty': 1, 'price': 6700}, {'productSku': 'SKU-0083', 'qty': 1, 'price': 7000}, {'productSku': 'SKU-0091', 'qty': 2, 'price': 9200}]",61100.0,NGN,1679224192.0,Kaduna,60 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,
ORD-000723,2023-07-27 18:22:53+00:00,user760@example.com,,,"[{'sku': 'SKU-0174', 'quantity': 3, 'unit_price': 13000}]",39000.0,NGN,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0053', 'qty': 1, 'price': 18500}, {'sku': 'SKU-0060', 'qty': 3, 'price': 18000}, {'sku': 'SKU-0023', 'qty': 2, 'price': 2700}, {'sku': 'SKU-0011', 'qty': 2, 'price': 25500}]",,,,,,,,,,ORD-000724,2023-04-19 21:37,128900.0,NGN,PH,,CUST-00713,user1003@mail.com,+2348054391723,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0000', 'qty': 2, 'price': 3000}, {'sku': 'SKU-0091', 'qty': 2, 'price': 9200}, {'sku': 'SKU-0006', 'qty': 3, 'price': 1500}]",,,,,,,,,,ORD-000725,2023-12-26 03:51,33.8,USD,PH,,CUST-00198,user322@mail.com,+2348034077528,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0169', 'qty': 2, 'price': 9200}]",,,,,,,,,,ORD-000726,2023-04-25 13:35,18400.0,NGN,Kaduna,,,user1483@mail.com,+2348050210777,111 Garki Rd,Kaduna,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0043', 'qty': 2, 'price': 6500}]",,,,,,,,,,ORD-000727,2023-07-03 23:29,13000.0,NGN,Kaduna,,CUST-00431,,+2348038425325,,,
ORD-000728,2023-03-31 00:49:52+00:00,user1242@mail.com,+2348012688078,CUST-00286,"[{'sku': 'SKU-0182', 'quantity': 3, 'unit_price': 25500}, {'sku': 'SKU-0115', 'quantity': 1, 'unit_price': 18200}, {'sku': 'SKU-0114', 'quantity': 2, 'unit_price': 2700}]",100100.0,NGN,Abuja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user104@example.com,+2348084125405,,"[{'sku': 'SKU-0029', 'qty': 3, 'price': 2700}, {'sku': 'SKU-0013', 'qty': 1, 'price': 4000}, {'sku': 'SKU-0143', 'qty': 2, 'price': 3500}, {'sku': 'SKU-0166', 'qty': 3, 'price': 1700}, {'sku': 'SKU-0013', 'qty': 3, 'price': 4200}]",36800.0,NGN,1688129594.0,Lagos,,,,,,,,,,,,,,,,,
ORD-000730,2023-05-09 23:10:16+00:00,user1061@mail.com,+2348019587874,CUST-00716,"[{'sku': 'SKU-0211', 'quantity': 1, 'unit_price': 2500}, {'sku': 'SKU-0109', 'quantity': 2, 'unit_price': 2700}]",7900.0,NGN,PH,,,,,,,,,,,,,,,,"163 GRA Rd, PH",,,,,,,,,,,,
ORD-000731,2023-06-28 23:53:31+00:00,user1305@example.com,,,"[{'sku': 'SKU-0216', 'quantity': 2, 'unit_price': 4000}, {'sku': 'SKU-0008', 'quantity': 1, 'unit_price': 1500}, {'sku': 'SKU-0198', 'quantity': 3, 'unit_price': 18000}]",74.1,USD,Abuja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0014', 'qty': 3, 'price': 18000}, {'sku': 'SKU-0184', 'qty': 1, 'price': 2000}, {'sku': 'SKU-0080', 'qty': 2, 'price': 1500}]",,,,,,,,,,ORD-000732,2023-06-20 11:34,59000.0,NGN,PH,,CUST-00297,user535@mail.com,,154 GRA Rd,PH,NG
ORD-000733,2023-07-10 17:44:56+00:00,user83@shop.ng,+2348015925231,CUST-00322,"[{'sku': 'SKU-0038', 'quantity': 1, 'unit_price': 7000}]",7000.0,NGN,PH,1 Sabon Gari Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000734,2023-05-15 02:54:55+00:00,user846@mail.com,+2348078676872,CUST-00577,"[{'sku': 'SKU-0092', 'quantity': 3, 'unit_price': 12500}]",37500.0,NGN,Kano,,,,,,,,,,,,,,,,"83 Sabon Gari Rd, Kano",,,,,,,,,,,,
ORD-000735,2023-05-01 10:35:14+00:00,user1304@mail.com,,CUST-00018,"[{'sku': 'SKU-0096', 'quantity': 3, 'unit_price': 1500}, {'sku': 'SKU-0141', 'quantity': 3, 'unit_price': 4000}, {'sku': 'SKU-0160', 'quantity': 2, 'unit_price': 9000}, {'sku': 'SKU-0104', 'quantity': 1, 'unit_price': 25200}, {'sku': 'SKU-0105', 'quantity': 3, 'unit_price': 5000}]",74700.0,NGN,Abuja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0213', 'qty': 3, 'price': 18000}, {'sku': 'SKU-0142', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0066', 'qty': 3, 'price': 3000}]",,,,,,,,,,ORD-000736,2023-12-03 00:43,78.77,USD,Kaduna,"17 Wuse Rd, Kaduna",CUST-00486,user510@mail.com,+2348035190520,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0178', 'qty': 2, 'price': 18500}, {'sku': 'SKU-0185', 'qty': 1, 'price': 3000}]",,,,,,,,,,ORD-000737,2023-09-19 08:48,40000.0,NGN,Lagos,"27 Sabon Gari Rd, Lagos",,user860@mail.com,+2348080910050,,,
ORD-000738,2023-02-01 21:51:49+00:00,user766@pulse.africa,+2348015679986,,"[{'sku': 'SKU-0210', 'quantity': 2, 'unit_price': 12500}]",26.34,USD,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1051@example.com,+2348024625059,CUST-00287,"[{'sku': 'SKU-0139', 'qty': 3, 'price': 1700}, {'sku': 'SKU-0075', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0171', 'qty': 1, 'price': 5000}]",19100.0,NGN,1695205637.0,Kano,,,,"143 GRA Rd, Kano",,,,,,,,,,,,,
ORD-000740,2023-05-09 18:16:53+00:00,user728@mail.com,+2348044590202,,"[{'sku': 'SKU-0156', 'quantity': 3, 'unit_price': 12000}, {'sku': 'SKU-0172', 'quantity': 3, 'unit_price': 9500}, {'sku': 'SKU-0009', 'quantity': 2, 'unit_price': 6500}, {'sku': 'SKU-0218', 'quantity': 2, 'unit_price': 2700}]",82900.0,NGN,Abuja,227 Alausa Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0023', 'qty': 1, 'price': 3500}]",,,,,,,,,,ORD-000741,2023-11-10 07:02,3500.0,NGN,Abuja,,CUST-00127,user1243@mail.com,+2348022270008,51 Wuse Rd,Abuja,NG
ORD-000742,2023-09-08 02:46:41+00:00,user196@shop.ng,+2348064653122,CUST-00336,"[{'sku': 'SKU-0010', 'quantity': 2, 'unit_price': 18000}, {'sku': 'SKU-0185', 'quantity': 1, 'unit_price': 2500}]",39.33,USD,Kano,185 GRA Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0210', 'qty': 1, 'price': 12000}, {'sku': 'SKU-0150', 'qty': 1, 'price': 12500}]",,,,,,,,,,ORD-000743,2023-12-20 23:53,24500.0,NGN,Abuja,"164 Wuse Rd, Abuja",,user1224@example.com,+2348060639157,,,
ORD-000744,2023-11-16 15:17:50+00:00,user275@example.com,,CUST-00625,"[{'sku': 'SKU-0185', 'quantity': 2, 'unit_price': 2500}]",5.53,USD,PH,207 Alausa Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user399@mail.com,+2348031163196,CUST-00775,"[{'sku': 'SKU-0027', 'qty': 3, 'price': 3000}, {'sku': 'SKU-0057', 'qty': 1, 'price': 2500}, {'sku': 'SKU-0135', 'qty': 2, 'price': 7000}]",25500.0,NGN,1698430772.0,PH,156 GRA Rd,PH,NG,,,,,,,,,,,,,,
ORD-000746,2023-04-17 19:22:08+00:00,,+2348041896662,CUST-00646,"[{'sku': 'SKU-0107', 'quantity': 1, 'unit_price': 25000}, {'sku': 'SKU-0065', 'quantity': 1, 'unit_price': 2000}, {'sku': 'SKU-0033', 'quantity': 3, 'unit_price': 13000}]",76.74,USD,Kano,,,,,,,,,,,,,,,,"102 Wuse Rd, Kano",,,,,,,,,,,,
,,,,,,,,,,,,user114@mail.com,+2348063395880,CUST-00044,"[{'sku': 'SKU-0029', 'qty': 3, 'price': 2700}]",8100.0,NGN,1674086729.0,PH,23 Alausa Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0044', 'qty': 1, 'price': 12500}]",,,,,,,,,,ORD-000748,2023-05-05 10:08,13.28,USD,Abuja,"217 Wuse Rd, Abuja",,user1127@mail.com,+2348024599356,,,
,,,,,,,,,,,,user1083@mail.com,+2348038448890,CUST-00684,"[{'productSku': 'SKU-0053', 'qty': 3, 'price': 18500}, {'productSku': 'SKU-0074', 'qty': 3, 'price': 2500}, {'productSku': 'SKU-0029', 'qty': 1, 'price': 3000}, {'productSku': 'SKU-0141', 'qty': 1, 'price': 5000}, {'productSku': 'SKU-0199', 'qty': 1, 'price': 4500}]",75500.0,NGN,1694145318.0,Abuja,,,,"96 GRA Rd, Abuja",,,,,,,,,,,,,
,,,,,,,,,,,,user33@shop.ng,+2348088235393,CUST-00293,"[{'productSku': 'SKU-0155', 'qty': 1, 'price': 9500}]",10.97,USD,1684965225.0,Kaduna,104 GRA Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348051552908,CUST-00302,"[{'productSku': 'SKU-0206', 'qty': 2, 'price': 25500}, {'productSku': 'SKU-0212', 'qty': 3, 'price': 13000}, {'productSku': 'SKU-0022', 'qty': 3, 'price': 3000}, {'productSku': 'SKU-0037', 'qty': 3, 'price': 4500}, {'productSku': 'SKU-0148', 'qty': 2, 'price': 1700}]",115900.0,NGN,1686648821.0,PH,203 Garki Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0199', 'qty': 1, 'price': 5000}, {'sku': 'SKU-0103', 'qty': 3, 'price': 6500}, {'sku': 'SKU-0104', 'qty': 3, 'price': 25000}]",,,,,,,,,,ORD-000752,2023-03-13 19:54,102.47,USD,Abuja,,,user937@shop.ng,+2348014096369,45 Garki Rd,Abuja,NG
,,,,,,,,,,,,user302@shop.ng,+2348058146877,CUST-00563,"[{'productSku': 'SKU-0056', 'qty': 2, 'price': 25500}, {'productSku': 'SKU-0166', 'qty': 1, 'price': 1700}, {'productSku': 'SKU-0168', 'qty': 3, 'price': 2500}, {'productSku': 'SKU-0214', 'qty': 2, 'price': 12000}, {'productSku': 'SKU-0088', 'qty': 2, 'price': 4000}]",95.94,USD,1680185313.0,PH,,,,"38 Wuse Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user247@pulse.africa,+2348045842449,CUST-00322,"[{'sku': 'SKU-0088', 'qty': 2, 'price': 4000}, {'sku': 'SKU-0212', 'qty': 1, 'price': 12000}, {'sku': 'SKU-0143', 'qty': 2, 'price': 3500}, {'sku': 'SKU-0025', 'qty': 3, 'price': 12200}]",63600.0,NGN,1685363551.0,PH,,,,"39 Garki Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user1053@shop.ng,+2348062249121,,"[{'sku': 'SKU-0213', 'qty': 1, 'price': 19000}]",19000.0,NGN,1681654698.0,Lagos,,,,,,,,,,,,,,,,,
ORD-000756,2023-07-15 16:40:55+00:00,,,CUST-00027,"[{'sku': 'SKU-0020', 'quantity': 3, 'unit_price': 9200}]",27600.0,NGN,Abuja,,,,,,,,,,,,,,,,"157 Sabon Gari Rd, Abuja",,,,,,,,,,,,
,,,,,,,,,,,,user1306@pulse.africa,+2348076473852,,"[{'sku': 'SKU-0013', 'qty': 2, 'price': 5000}, {'sku': 'SKU-0198', 'qty': 1, 'price': 18200}, {'sku': 'SKU-0149', 'qty': 2, 'price': 3500}]",35200.0,NGN,1692883093.0,Lagos,,,,"154 Sabon Gari Rd, Lagos",,,,,,,,,,,,,
ORD-000758,2023-12-10 20:51:25+00:00,user1233@example.com,+2348045372528,CUST-00579,"[{'sku': 'SKU-0195', 'quantity': 2, 'unit_price': 18200}, {'sku': 'SKU-0152', 'quantity': 1, 'unit_price': 12500}, {'sku': 'SKU-0004', 'quantity': 3, 'unit_price': 2500}, {'sku': 'SKU-0190', 'quantity': 2, 'unit_price': 10000}]",88.63,USD,Abuja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user644@pulse.africa,+2348032984583,,"[{'sku': 'SKU-0049', 'qty': 1, 'price': 25200}]",25200.0,NGN,1690433698.0,Kano,,,,"235 Wuse Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0217', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0020', 'qty': 3, 'price': 9200}]",,,,,,,,,,ORD-000760,2023-06-30 07:10,36600.0,NGN,Lagos,"147 Sabon Gari Rd, Lagos",,user488@pulse.africa,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0170', 'qty': 3, 'price': 3000}]",,,,,,,,,,ORD-000761,2023-03-26 18:16,9000.0,NGN,Kaduna,,CUST-00744,user1186@pulse.africa,,76 GRA Rd,Kaduna,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0013', 'qty': 1, 'price': 5000}, {'sku': 'SKU-0052', 'qty': 3, 'price': 9500}, {'sku': 'SKU-0212', 'qty': 1, 'price': 13000}]",,,,,,,,,,ORD-000762,2023-06-17 10:42,46500.0,NGN,Kano,,,user949@shop.ng,+2348032859720,20 Alausa Rd,Kano,NG
,,,,,,,,,,,,user1105@mail.com,+2348079162437,CUST-00238,"[{'productSku': 'SKU-0137', 'qty': 1, 'price': 1500}, {'productSku': 'SKU-0160', 'qty': 1, 'price': 9500}, {'productSku': 'SKU-0132', 'qty': 2, 'price': 9200}, {'productSku': 'SKU-0146', 'qty': 3, 'price': 3000}, {'productSku': 'SKU-0188', 'qty': 2, 'price': 5000}]",48400.0,NGN,1675627218.0,Kaduna,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0192', 'qty': 2, 'price': 6500}, {'sku': 'SKU-0126', 'qty': 3, 'price': 7500}, {'sku': 'SKU-0103', 'qty': 3, 'price': 6500}, {'sku': 'SKU-0116', 'qty': 2, 'price': 12000}, {'sku': 'SKU-0103', 'qty': 2, 'price': 6700}]",,,,,,,,,,ORD-000764,2023-05-12 10:46,104.17,USD,Abuja,,CUST-00016,user5@shop.ng,+2348021321601,44 Garki Rd,Abuja,NG
ORD-000765,2023-05-08 08:09:42+00:00,user1407@pulse.africa,+2348030178362,CUST-00459,"[{'sku': 'SKU-0100', 'quantity': 3, 'unit_price': 2000}]",6000.0,NGN,Abuja,134 Garki Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1357@shop.ng,+2348090292116,CUST-00709,"[{'productSku': 'SKU-0101', 'qty': 2, 'price': 2500}, {'productSku': 'SKU-0142', 'qty': 3, 'price': 3000}, {'productSku': 'SKU-0060', 'qty': 2, 'price': 18500}, {'productSku': 'SKU-0200', 'qty': 3, 'price': 12000}, {'productSku': 'SKU-0040', 'qty': 1, 'price': 9000}]",111.89,USD,1677186679.0,Kano,65 GRA Rd,Kano,NG,,,,,,,,,,,,,,
ORD-000767,2023-12-09 17:24:49+00:00,,+2348041578870,CUST-00452,"[{'sku': 'SKU-0216', 'quantity': 3, 'unit_price': 4000}, {'sku': 'SKU-0165', 'quantity': 1, 'unit_price': 9500}, {'sku': 'SKU-0088', 'quantity': 2, 'unit_price': 5000}]",36.67,USD,PH,103 Wuse Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0157', 'qty': 2, 'price': 2000}]",,,,,,,,,,ORD-000768,2023-07-29 10:21,4000.0,NGN,Abuja,"139 Garki Rd, Abuja",,user1474@shop.ng,+2348081430313,,,
,,,,,,,,,,,,user1398@mail.com,+2348046148486,,"[{'productSku': 'SKU-0127', 'qty': 3, 'price': 18200}, {'productSku': 'SKU-0214', 'qty': 1, 'price': 12500}, {'productSku': 'SKU-0132', 'qty': 3, 'price': 9200}, {'productSku': 'SKU-0126', 'qty': 3, 'price': 6500}, {'productSku': 'SKU-0202', 'qty': 3, 'price': 4500}]",127700.0,NGN,1703244184.0,Kaduna,170 Sabon Gari Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user806@shop.ng,+2348036321069,,"[{'productSku': 'SKU-0145', 'qty': 1, 'price': 6500}, {'productSku': 'SKU-0172', 'qty': 1, 'price': 9200}, {'productSku': 'SKU-0071', 'qty': 3, 'price': 1700}, {'productSku': 'SKU-0199', 'qty': 3, 'price': 4500}]",37.36,USD,1693319484.0,Kano,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0174', 'qty': 3, 'price': 12500}, {'sku': 'SKU-0202', 'qty': 2, 'price': 4200}]",,,,,,,,,,ORD-000771,2023-09-05 21:23,51.06,USD,Abuja,,CUST-00587,user697@shop.ng,,,,
ORD-000772,2023-03-14 11:15:17+00:00,user1246@pulse.africa,,CUST-00228,"[{'sku': 'SKU-0184', 'quantity': 2, 'unit_price': 1700}, {'sku': 'SKU-0087', 'quantity': 2, 'unit_price': 25200}, {'sku': 'SKU-0147', 'quantity': 1, 'unit_price': 7500}]",67.66,USD,PH,241 GRA Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user589@pulse.africa,+2348036059652,CUST-00500,"[{'productSku': 'SKU-0006', 'qty': 3, 'price': 2500}, {'productSku': 'SKU-0132', 'qty': 2, 'price': 10000}, {'productSku': 'SKU-0217', 'qty': 3, 'price': 9500}]",56000.0,NGN,1685658341.0,Kano,,,,"160 Alausa Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,user667@pulse.africa,+2348053858035,,"[{'sku': 'SKU-0153', 'qty': 2, 'price': 9200}, {'sku': 'SKU-0012', 'qty': 1, 'price': 9500}, {'sku': 'SKU-0148', 'qty': 1, 'price': 2000}, {'sku': 'SKU-0203', 'qty': 1, 'price': 2500}]",32400.0,NGN,1675031328.0,Lagos,52 Alausa Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user581@example.com,,CUST-00659,"[{'productSku': 'SKU-0121', 'qty': 3, 'price': 9000}, {'productSku': 'SKU-0060', 'qty': 2, 'price': 19000}, {'productSku': 'SKU-0217', 'qty': 2, 'price': 9000}, {'productSku': 'SKU-0004', 'qty': 3, 'price': 3000}]",103.6,USD,1702263744.0,Abuja,,,,"117 Wuse Rd, Abuja",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0121', 'qty': 3, 'price': 9000}, {'sku': 'SKU-0154', 'qty': 3, 'price': 4200}, {'sku': 'SKU-0193', 'qty': 2, 'price': 6500}, {'sku': 'SKU-0069', 'qty': 2, 'price': 9200}, {'sku': 'SKU-0060', 'qty': 3, 'price': 18500}]",,,,,,,,,,ORD-000776,2023-09-28 07:55,126500.0,NGN,PH,"198 GRA Rd, PH",CUST-00339,user877@shop.ng,,,,
ORD-000777,2023-07-29 07:03:03+00:00,user745@pulse.africa,+2348092362416,CUST-00603,"[{'sku': 'SKU-0076', 'quantity': 1, 'unit_price': 6700}, {'sku': 'SKU-0126', 'quantity': 3, 'unit_price': 7000}, {'sku': 'SKU-0130', 'quantity': 2, 'unit_price': 4500}]",36700.0,NGN,Kaduna,,,,,,,,,,,,,,,,"129 Garki Rd, Kaduna",,,,,,,,,,,,
,,,,,,,,,,,,user81@example.com,,,"[{'sku': 'SKU-0207', 'qty': 3, 'price': 10000}]",35.05,USD,1703082065.0,Lagos,,,,"164 Garki Rd, Lagos",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0204', 'qty': 2, 'price': 2000}]",,,,,,,,,,ORD-000779,2023-04-02 19:36,4000.0,NGN,Abuja,,,user70@mail.com,+2348067134182,47 Alausa Rd,Abuja,NG
ORD-000780,2023-11-27 13:01:59+00:00,user1056@mail.com,+2348048643064,,"[{'sku': 'SKU-0157', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0150', 'quantity': 3, 'unit_price': 13000}, {'sku': 'SKU-0036', 'quantity': 2, 'unit_price': 2700}, {'sku': 'SKU-0108', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0184', 'quantity': 2, 'unit_price': 2500}]",69400.0,NGN,PH,,,,,,,,,,,,,,,,"246 Alausa Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0188', 'qty': 1, 'price': 4200}]",,,,,,,,,,ORD-000781,2023-10-02 18:59,4200.0,NGN,PH,,,user1322@example.com,+2348093760970,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0062', 'qty': 2, 'price': 18500}, {'sku': 'SKU-0125', 'qty': 1, 'price': 1700}, {'sku': 'SKU-0183', 'qty': 3, 'price': 19000}, {'sku': 'SKU-0088', 'qty': 1, 'price': 4200}, {'sku': 'SKU-0196', 'qty': 2, 'price': 5000}]",,,,,,,,,,ORD-000782,2023-12-10 21:17,109900.0,NGN,Lagos,"250 Sabon Gari Rd, Lagos",,user371@pulse.africa,+2348053063605,,,
ORD-000783,2023-07-07 21:39:13+00:00,user1472@shop.ng,+2348096626846,CUST-00563,"[{'sku': 'SKU-0039', 'quantity': 3, 'unit_price': 25000}, {'sku': 'SKU-0083', 'quantity': 1, 'unit_price': 6500}, {'sku': 'SKU-0130', 'quantity': 3, 'unit_price': 5000}, {'sku': 'SKU-0097', 'quantity': 3, 'unit_price': 6700}]",116600.0,NGN,Abuja,,,,,,,,,,,,,,,,"17 Wuse Rd, Abuja",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0167', 'qty': 3, 'price': 9200}, {'sku': 'SKU-0214', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0046', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0147', 'qty': 3, 'price': 6700}, {'sku': 'SKU-0189', 'qty': 2, 'price': 4200}]",,,,,,,,,,ORD-000784,2023-06-22 00:06,78.52,USD,Abuja,,CUST-00674,user155@pulse.africa,+2348083908190,,,
ORD-000785,2023-09-11 17:22:50+00:00,user949@shop.ng,+2348062758546,,"[{'sku': 'SKU-0202', 'quantity': 3, 'unit_price': 4200}, {'sku': 'SKU-0081', 'quantity': 3, 'unit_price': 12500}]",50100.0,NGN,Kano,,,,,,,,,,,,,,,,"242 Alausa Rd, Kano",,,,,,,,,,,,
ORD-000786,2023-12-03 02:25:18+00:00,user1020@example.com,+2348053872657,CUST-00778,"[{'sku': 'SKU-0207', 'quantity': 2, 'unit_price': 9000}, {'sku': 'SKU-0046', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0000', 'quantity': 1, 'unit_price': 2700}, {'sku': 'SKU-0112', 'quantity': 1, 'unit_price': 25200}, {'sku': 'SKU-0014', 'quantity': 2, 'unit_price': 18200}]",97300.0,NGN,Kano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user355@example.com,+2348045609515,CUST-00056,"[{'productSku': 'SKU-0007', 'qty': 3, 'price': 6500}, {'productSku': 'SKU-0034', 'qty': 2, 'price': 7500}]",34500.0,NGN,1680685839.0,Abuja,126 GRA Rd,Abuja,NG,,,,,,,,,,,,,,
ORD-000788,2023-07-21 09:55:33+00:00,user1322@example.com,+2348087021154,CUST-00242,"[{'sku': 'SKU-0145', 'quantity': 2, 'unit_price': 7000}, {'sku': 'SKU-0175', 'quantity': 1, 'unit_price': 9500}, {'sku': 'SKU-0170', 'quantity': 3, 'unit_price': 3000}, {'sku': 'SKU-0047', 'quantity': 1, 'unit_price': 13000}, {'sku': 'SKU-0015', 'quantity': 1, 'unit_price': 9200}]",54700.0,NGN,PH,,,,,,,,,,,,,,,,"118 Alausa Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0005', 'qty': 1, 'price': 18200}]",,,,,,,,,,ORD-000789,2023-03-23 13:49,18200.0,NGN,PH,,CUST-00601,user1360@example.com,,,,
,,,,,,,,,,,,user1216@shop.ng,,CUST-00085,"[{'sku': 'SKU-0156', 'qty': 1, 'price': 12000}]",12000.0,NGN,1689690298.0,Abuja,38 Wuse Rd,Abuja,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0030', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0104', 'qty': 2, 'price': 25200}]",,,,,,,,,,ORD-000791,2023-02-14 21:05,60900.0,NGN,Abuja,,CUST-00764,user238@example.com,+2348024026495,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0034', 'qty': 3, 'price': 7000}, {'sku': 'SKU-0169', 'qty': 3, 'price': 10000}, {'sku': 'SKU-0063', 'qty': 1, 'price': 25200}, {'sku': 'SKU-0009', 'qty': 2, 'price': 6700}]",,,,,,,,,,ORD-000792,2023-08-28 19:35,89600.0,NGN,Lagos,,CUST-00550,,,171 Sabon Gari Rd,Lagos,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0025', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0005', 'qty': 3, 'price': 19000}]",,,,,,,,,,ORD-000793,2023-02-28 02:40,70000.0,NGN,Kano,,,user18@pulse.africa,+2348030149849,97 Garki Rd,Kano,NG
,,,,,,,,,,,,user200@mail.com,+2348025924978,CUST-00509,"[{'sku': 'SKU-0184', 'qty': 2, 'price': 1500}, {'sku': 'SKU-0207', 'qty': 3, 'price': 9000}, {'sku': 'SKU-0206', 'qty': 1, 'price': 25500}]",55500.0,NGN,1679029146.0,Kano,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user742@mail.com,+2348084830195,CUST-00056,"[{'sku': 'SKU-0099', 'qty': 2, 'price': 2700}, {'sku': 'SKU-0054', 'qty': 1, 'price': 18500}, {'sku': 'SKU-0019', 'qty': 3, 'price': 12200}]",60500.0,NGN,1683491384.0,PH,,,,"16 Garki Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user16@mail.com,+2348048313228,CUST-00701,"[{'sku': 'SKU-0109', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0105', 'qty': 1, 'price': 4200}, {'sku': 'SKU-0032', 'qty': 2, 'price': 12000}, {'sku': 'SKU-0087', 'qty': 2, 'price': 25500}]",98.42,USD,1696742316.0,Lagos,,,,,,,,,,,,,,,,,
